Some weights of ViTModel were not initialized from the model checkpoint at google/vit-base-patch16-224 and are newly initialized: ['vit.pooler.dense.bias', 'vit.pooler.dense.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
Extracting object features...
video: P_03, start frame:389, end frame:3086, actions: ['dental floss'], selected frames:16, block number: 0
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 46
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 47
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 48
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 49
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 50
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 51
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 52
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 53
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 54
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 55
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 56
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 57
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 58
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 59
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 60
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 61
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 62
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 63
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 64
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 65
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 66
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 67
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 68
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 69
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 70
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 71
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 72
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 73
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 74
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 75
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 76
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 77
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 78
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 79
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 80
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 81
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 82
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 83
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 84
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 85
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 86
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 87
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 88
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 89
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 90
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 91
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 92
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 93
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 94
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 95
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 96
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 97
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 98
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 99
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 100
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 101
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 102
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 103
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 104
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 105
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 106
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 107
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 108
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 109
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 110
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 111
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 112
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 113
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 114
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 115
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 116
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 117
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 118
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 119
video: P_19, start frame:72437, end frame:88621, actions: ['eating food/snack', 'watching tv'], selected frames:16, block number: 120
